Dataset_Name,Dataset_ID,Organization,Observer,Island,Region,Sector,Survey_Name,Survey_ID_InternalToYourProject,Depth_ft,Depth_bin,Latitude_DD,Longitude_DD,ObservationDate,AreaSurveyed_m2,LiveCoralCover,LiveCoralCover_Bin,CoralBleached,CoralBleached_Bin,BleachingSeverity,Taxon1_Code,Taxon1_Cover,Taxon1_Bleached,Taxon1_Ave_Sev,Taxon1_Max_Sev,Taxon2_Code,Taxon2_Cover,Taxon2_Bleached,Taxon2_Ave_Sev,Taxon2_Max_Sev,Taxon3_Code,Taxon3_Cover,Taxon3_Bleached,Taxon3_Ave_Sev,Taxon3_Max_Sev,Taxon4_Code,Taxon4_Cover,Taxon4_Bleached,Taxon4_Ave_Sev,Taxon4_Max_Sev,Taxon5_Code,Taxon5_Cover,Taxon5_Bleached,Taxon5_Ave_Sev,Taxon5_Max_Sev,Comments_Observation
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH1_5_WD,,7,,21.25371,-157.813,10/17/2019,78.5,,1,,2,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH2_1_KF,,16,,21.2537,-157.815,10/17/2019,78.5,,1,,1,,PLUT,,,,,PMEA,,,,,MCAP,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH2_1_ND,,7,,21.2538,-157.815,10/17/2019,78.5,,1,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH2_1_TJ,,16,,21.2536,-157.816,10/17/2019,78.5,,1,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH2_1_WD,,7,,21.2539,-157.815,10/17/2019,78.5,,2,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH2_2_KF,,16,,21.25373,-157.816,10/17/2019,78.5,,1,,1,,PLUT,,,,,PMEA,,,,,MCAP,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH2_2_ND,,7,,21.25382,-157.815,10/17/2019,78.5,,1,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH2_2_TJ,,16,,21.25371,-157.816,10/17/2019,78.5,,1,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH2_2_WD,,7,,21.25397,-157.816,10/17/2019,78.5,,1,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH2_3_KF,,16,,21.25378,-157.816,10/17/2019,78.5,,1,,1,,PLUT,,,,,PMEA,,,,,MCAP,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH2_3_ND,,7,,21.25388,-157.816,10/17/2019,78.5,,1,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH2_3_TJ,,16,,21.25375,-157.816,10/17/2019,78.5,,1,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH2_3_WD,,7,,21.25402,-157.816,10/17/2019,78.5,,1,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH2_4_KF,,16,,21.25383,-157.816,10/17/2019,78.5,,1,,2,,PLUT,,,,,PMEA,,,,,MCAP,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH2_4_ND,,7,,21.254,-157.816,10/17/2019,78.5,,1,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH2_4_TJ,,16,,21.25378,-157.816,10/17/2019,78.5,,2,,2,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH2_4_WD,,7,,21.25415,-157.816,10/17/2019,78.5,,1,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH2_5_KF,,16,,21.25391,-157.816,10/17/2019,78.5,,1,,1,,PLUT,,,,,PMEA,,,,,MCAP,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH2_5_ND,,7,,21.25406,-157.816,10/17/2019,78.5,,1,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH2_5_TJ,,16,,21.25384,-157.816,10/17/2019,78.5,,1,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH2_5_WD,,7,,21.25418,-157.816,10/17/2019,78.5,,1,,3,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH3_1_KF,,8,,21.25683,-157.818,10/17/2019,78.5,,1,,2,,PMEA,,,,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH3_1_ND,,5,,21.25671,-157.818,10/17/2019,78.5,,0,,0,,PLOB,,,,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH3_1_TJ,,3,,21.25649,-157.818,10/17/2019,78.5,,2,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH3_1_WD,,7,,21.2566,-157.818,10/17/2019,78.5,,1,,2,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH3_2_KF,,8,,21.25679,-157.818,10/17/2019,78.5,,1,,1,,PMEA,,,,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH3_2_ND,,5,,21.25667,-157.818,10/17/2019,78.5,,1,,1,,PLOB,,,,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH3_2_TJ,,3,,21.25638,-157.818,10/17/2019,78.5,,1,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH3_2_WD,,7,,21.25652,-157.818,10/17/2019,78.5,,1,,2,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH3_3_KF,,8,,21.25672,-157.817,10/17/2019,78.5,,1,,1,,PMEA,,,,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH3_3_ND,,5,,21.25657,-157.817,10/17/2019,78.5,,1,,0,,PLOB,,,,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH3_3_TJ,,3,,21.25629,-157.818,10/17/2019,78.5,,1,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH3_3_WD,,7,,21.25642,-157.817,10/17/2019,78.5,,1,,4,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH3_4_KF,,8,,21.25664,-157.817,10/17/2019,78.5,,0,,0,,PMEA,,,,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH3_4_ND,,5,,21.25646,-157.817,10/17/2019,78.5,,1,,1,,PLOB,,,,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH3_4_TJ,,3,,21.25622,-157.817,10/17/2019,78.5,,1,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH3_4_WD,,7,,21.25638,-157.817,10/17/2019,78.5,,1,,0,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH3_5_KF,,8,,21.25657,-157.817,10/17/2019,78.5,,1,,1,,PMEA,,,,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH3_5_ND,,5,,21.25637,-157.817,10/17/2019,78.5,,1,,2,,PLOB,,,,,PLUT,,,,,PMEA,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH3_5_TJ,,3,,21.25615,-157.817,10/17/2019,78.5,,0,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH3_5_WD,,7,,21.2562,-157.817,10/17/2019,78.5,,0,,0,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH4_1_KF,,2,,21.25622,-157.816,10/17/2019,78.5,,1,,0,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH4_1_ND,,2,,21.25613,-157.816,10/17/2019,78.5,,1,,0,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH4_1_TJ,,2,,21.25587,-157.816,10/17/2019,78.5,,1,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH4_1_WD,,3,,21.25604,-157.816,10/17/2019,78.5,,1,,3,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH4_2_KF,,2,,21.25617,-157.816,10/17/2019,78.5,,1,,1,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH4_2_ND,,2,,21.25607,-157.816,10/17/2019,78.5,,1,,1,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH4_2_TJ,,2,,21.25586,-157.816,10/17/2019,78.5,,0,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH4_2_WD,,3,,21.256,-157.816,10/17/2019,78.5,,1,,1,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH4_3_KF,,2,,21.25614,-157.816,10/17/2019,78.5,,1,,2,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH4_3_ND,,2,,21.256,-157.816,10/17/2019,78.5,,1,,0,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH4_3_TJ,,2,,21.25576,-157.816,10/17/2019,78.5,,1,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH4_3_WD,,3,,21.25594,-157.816,10/17/2019,78.5,,1,,0,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH4_4_KF,,2,,21.2561,-157.815,10/17/2019,78.5,,1,,0,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH4_4_ND,,2,,21.25595,-157.815,10/17/2019,78.5,,1,,1,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH4_4_TJ,,2,,21.25574,-157.815,10/17/2019,78.5,,1,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH4_4_WD,,3,,21.2558,-157.816,10/17/2019,78.5,,1,,4,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,KF,Oahu,MHI,,DH4_5_KF,,2,,21.25603,-157.815,10/17/2019,78.5,,1,,0,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,DH4_5_ND,,2,,21.25591,-157.815,10/17/2019,78.5,,0,,0,,PLOB,,,,,PMEA,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,DH4_5_TJ,,2,,21.2557,-157.815,10/17/2019,78.5,,1,,0,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,DH4_5_WD,,3,,21.25583,-157.815,10/17/2019,78.5,,1,,0,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,EB1_1_ND,,20,,21.35441,-158.131,10/21/2019,78.5,,2,,1,,PMEA,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,EB1_1_TJ,,16,,21.35439,-158.132,10/21/2019,78.5,,2,,3,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,EB1_2_ND,,20,,21.35454,-158.132,10/21/2019,78.5,,1,,2,,PMEA,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,EB1_2_TJ,,16,,21.35451,-158.132,10/21/2019,78.5,,1,,4,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,EB1_3_ND,,20,,21.35466,-158.132,10/21/2019,78.5,,2,,2,,PMEA,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,EB1_3_TJ,,16,,21.3546,-158.132,10/21/2019,78.5,,2,,3,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,EB1_4_ND,,20,,21.35477,-158.132,10/21/2019,78.5,,1,,2,,PMEA,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,EB1_4_TJ,,16,,21.35472,-158.132,10/21/2019,78.5,,2,,4,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,EB1_5_ND,,20,,21.35489,-158.132,10/21/2019,78.5,,2,,1,,PMEA,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,EB1_5_TJ,,16,,21.35486,-158.132,10/21/2019,78.5,,3,,2,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,EB2_1_ND,,16,,21.35349,-158.131,10/21/2019,78.5,,1,,2,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,EB2_1_TJ,,13,,21.35339,-158.131,10/21/2019,78.5,,3,,4,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,EB2_2_ND,,16,,21.35336,-158.131,10/21/2019,78.5,,1,,2,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,EB2_2_TJ,,13,,21.35329,-158.131,10/21/2019,78.5,,2,,3,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,EB2_3_ND,,16,,21.35325,-158.131,10/21/2019,78.5,,2,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,EB2_3_TJ,,13,,21.35316,-158.131,10/21/2019,78.5,,1,,2,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,EB2_4_ND,,16,,21.35314,-158.131,10/21/2019,78.5,,2,,2,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,EB2_4_TJ,,13,,21.35303,-158.131,10/21/2019,78.5,,2,,3,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,EB2_5_ND,,16,,21.35304,-158.131,10/21/2019,78.5,,2,,1,,PMEA,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,EB2_5_TJ,,13,,21.35288,-158.131,10/21/2019,78.5,,3,,2,,PMEA,,,,,PLOB,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,H1_1_ND,,7,,21.59579,-158.107,10/22/2019,78.5,,1,,2,,PLOB,,,,,PMEA,,,,,MCAP,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,H1_1_TJ,,5,,21.59592,-158.108,10/22/2019,78.5,,1,,4,,PLOB,,,,,PGRA,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,H1_1_WD,,5,,21.59572,-158.107,10/22/2019,78.5,,1,,3,,PLOB,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,H1_2_ND,,7,,21.59579,-158.108,10/22/2019,78.5,,1,,3,,PLOB,,,,,PMEA,,,,,MCAP,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,H1_2_TJ,,5,,21.59579,-158.108,10/22/2019,78.5,,1,,0,,PLOB,,,,,PGRA,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,H1_2_WD,,5,,21.59567,-158.108,10/22/2019,78.5,,1,,3,,PLOB,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,H1_3_ND,,7,,21.59575,-158.108,10/22/2019,78.5,,1,,2,,PLOB,,,,,PMEA,,,,,MCAP,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,H1_3_TJ,,5,,21.59574,-158.108,10/22/2019,78.5,,1,,0,,PLOB,,,,,PGRA,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,H1_3_WD,,5,,21.59563,-158.108,10/22/2019,78.5,,1,,4,,PLOB,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,H1_4_ND,,7,,21.59569,-158.108,10/22/2019,78.5,,1,,1,,PLOB,,,,,PMEA,,,,,MCAP,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,H1_4_TJ,,5,,21.59568,-158.108,10/22/2019,78.5,,1,,0,,PLOB,,,,,PGRA,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,H1_4_WD,,5,,21.59558,-158.108,10/22/2019,78.5,,1,,1,,PLOB,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,H1_5_ND,,7,,21.59561,-158.108,10/22/2019,78.5,,1,,3,,PLOB,,,,,PMEA,,,,,MCAP,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,H1_5_TJ,,5,,21.59564,-158.108,10/22/2019,78.5,,1,,0,,PLOB,,,,,PGRA,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,H1_5_WD,,5,,21.59553,-158.108,10/22/2019,78.5,,1,,1,,PLOB,,,,,MCAP,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,HB1_1_ND,,33,,21.27082,-157.693,10/24/2019,78.5,,3,,2,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,HB1_1_TJ,,16,,21.27071,-157.693,10/24/2019,78.5,,5,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,HB1_1_WD,,16,,21.27077,-157.693,10/24/2019,78.5,,3,,2,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,HB1_2_ND,,33,,21.27084,-157.693,10/24/2019,78.5,,2,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,HB1_2_TJ,,16,,21.27075,-157.693,10/24/2019,78.5,,5,,0,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,HB1_2_WD,,16,,21.27086,-157.693,10/24/2019,78.5,,3,,1,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,HB1_3_ND,,33,,21.27089,-157.693,10/24/2019,78.5,,3,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,HB1_3_TJ,,16,,21.27078,-157.693,10/24/2019,78.5,,4,,2,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,HB1_3_WD,,16,,21.27088,-157.693,10/24/2019,78.5,,3,,2,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,HB1_4_ND,,33,,21.27093,-157.693,10/24/2019,78.5,,4,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,HB1_4_TJ,,16,,21.27079,-157.692,10/24/2019,78.5,,5,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,HB1_4_WD,,16,,21.27092,-157.692,10/24/2019,78.5,,2,,1,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,HB1_5_ND,,33,,21.27098,-157.693,10/24/2019,78.5,,3,,1,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,TJ,Oahu,MHI,,HB1_5_TJ,,16,,21.27082,-157.692,10/24/2019,78.5,,4,,3,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,WD,Oahu,MHI,,HB1_5_WD,,16,,21.27095,-157.692,10/24/2019,78.5,,2,,2,,PLOB,,,,,PLUT,,,,,,,,,,,,,,,,,,,,
DAR_Oahu_Rapid,DAR_02,DAR_Oahu_AIS,ND,Oahu,MHI,,HB2_1_ND,,33,,21.27065,-157.693,10/24/2019,78.5,,3,,2,,PLOB,,,,,,,,,,,,,,,,,,,,,,,,,
