Dataset_Name,Organization_Name,Observer_Name,Island_Name,Location_Name,Site_Name,Depth_ft,Depth_m,DepthBin_5m,Longitude_DD,Latitude_DD,ObservationDate,AreaSurveyed_m2,PercentLiveCoralCover,PctCoralUnbleached,PctCoralPartialBleached,PctCoralFullyBleached,PctAffected,UploadDate,InstitutionDataOwner,SupplierOfDataset,OwnerOfRecordForDataset,DataAuthors,DataManager,Method_Type,RasterAddress_1km,Longitude_RAS_1km,Latitude_RAS_1km,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112504_HAW,25.74050252,9.345705168,"(5,10]",-155.9672981,19.85113605,2015/11/12,2420.7,52.5,50,20,30,50,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42755,-155.9686565,19.84870366,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151112505_HAW,21.29166735,7.989700208,"(5,10]",-155.9694246,19.85029959,2015/11/12,2419.3,47.5,67.5,12.5,20,32.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,42755,-155.9686565,19.84870366,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113101_HAW,14.53490235,5.930238236,"(5,10]",-156.0335707,19.79278746,2015/11/13,749.2,30,55,20,25,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44158,-156.0317545,19.79455237,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113102_HAW,13.61876684,5.651000133,"(5,10]",-156.0348566,19.79225709,2015/11/13,2396.5,15,57.5,17.5,25,42.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44158,-156.0317545,19.79455237,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113103_HAW,20.09934017,7.626278884,"(5,10]",-156.0368077,19.79085447,2015/11/13,2820.4,0.1,5,0,95,95,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44157,-156.0407685,19.79455237,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113104_HAW,16.53731605,6.540573932,"(5,10]",-156.0389541,19.78954994,2015/11/13,2646.9,4,32.5,7.5,60,67.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44392,-156.0407685,19.78552716,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113105_HAW,14.42069019,5.89542637,"(5,10]",-156.0408312,19.7883874,2015/11/13,2548.7,5,35,10,55,65,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44392,-156.0407685,19.78552716,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113106_HAW,16.93693312,6.662377215,"(5,10]",-156.0420144,19.78673573,2015/11/13,2752.4,15,25,5,70,75,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44392,-156.0407685,19.78552716,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113107_HAW,19.80277375,7.535885439,"(5,10]",-156.0439912,19.78581303,2015/11/13,2741.3,17.5,60,10,30,40,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44392,-156.0407685,19.78552716,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113108_HAW,21.05836735,7.918590368,"(5,10]",-156.046272,19.78525666,2015/11/13,2389.7,12.5,37.5,12.5,50,62.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44391,-156.0497825,19.78552716,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113109_HAW,25.86060278,9.382311727,"(5,10]",-156.0477127,19.78407996,2015/11/13,2468.3,37.5,55,7.5,37.5,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44391,-156.0497825,19.78552716,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113110_HAW,26.67678344,9.631083593,"(5,10]",-156.0479701,19.78204249,2015/11/13,2278.2,12.5,57.5,10,32.5,42.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44391,-156.0497825,19.78552716,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113201_HAW,26.33546403,9.527049436,"(5,10]",-156.0500763,19.77499963,2015/11/13,2098.7,55,55,25,20,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44626,-156.0497825,19.77650195,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113202_HAW,19.12240283,7.328508383,"(5,10]",-156.0513718,19.77427589,2015/11/13,2049.3,50,57.5,22.5,20,42.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44626,-156.0497825,19.77650195,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113203_HAW,19.21017875,7.355262483,"(5,10]",-156.0515739,19.77261853,2015/11/13,1974.6,50,52.5,22.5,25,47.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44626,-156.0497825,19.77650195,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113204_HAW,23.15089786,8.556393668,"(5,10]",-156.050866,19.7710398,2015/11/13,2157.7,30,55,20,25,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44861,-156.0497825,19.76747673,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113205_HAW,21.19433397,7.960032994,"(5,10]",-156.0503223,19.76920987,2015/11/13,2124.3,15,60,20,20,40,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44861,-156.0497825,19.76747673,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113206_HAW,24.31505822,8.911229745,"(5,10]",-156.0510049,19.76753093,2015/11/13,2107.4,10,62.5,17.5,20,37.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44861,-156.0497825,19.76747673,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113207_HAW,27.9575436,10.02145929,"(10,15]",-156.0504038,19.76589198,2015/11/13,2009.3,2.6,40,20,40,60,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44861,-156.0497825,19.76747673,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113208_HAW,27.34467193,9.834656004,"(5,10]",-156.0505948,19.76419593,2015/11/13,1983,3,52.5,12.5,35,47.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,44861,-156.0497825,19.76747673,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113209_HAW,23.04505044,8.524131374,"(5,10]",-156.0515311,19.76282718,2015/11/13,1980.7,32.5,55,12.5,32.5,45,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45096,-156.0497825,19.75845152,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113210_HAW,16.98332294,6.676516832,"(5,10]",-156.0518393,19.76108796,2015/11/13,2092.8,25,70,12.5,17.5,30,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45096,-156.0497825,19.75845152,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113301_HAW,32.45202548,11.39137737,"(10,15]",-156.0505692,19.75933499,2015/11/13,2146.6,15,45,30,25,55,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45096,-156.0497825,19.75845152,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113302_HAW,24.79088759,9.056262537,"(5,10]",-156.0506459,19.75763092,2015/11/13,2079.6,20,47.5,25,27.5,52.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45096,-156.0497825,19.75845152,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113303_HAW,28.212481,10.09916421,"(10,15]",-156.0514317,19.75709331,2015/11/13,3105.7,27.5,42.5,25,32.5,57.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45096,-156.0497825,19.75845152,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113304_HAW,30.89556271,10.91696751,"(10,15]",-156.0514621,19.7562005,2015/11/13,1962.1,22.5,35,40,25,65,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45096,-156.0497825,19.75845152,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113305_HAW,28.21689131,10.10050847,"(10,15]",-156.0509614,19.7546991,2015/11/13,1883.6,3.5,35,37.5,27.5,65,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45096,-156.0497825,19.75845152,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113306_HAW,27.82561081,9.981246175,"(5,10]",-156.051119,19.75317539,2015/11/13,1906.8,5,40,30,30,60,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45331,-156.0497825,19.7494263,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113307_HAW,25.18189918,9.17544287,"(5,10]",-156.0515137,19.75188275,2015/11/13,2022.4,37.5,42.5,35,22.5,57.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45331,-156.0497825,19.7494263,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113308_HAW,32.14459463,11.29767244,"(10,15]",-156.0519513,19.75039263,2015/11/13,1981,25,30,32.5,37.5,70,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45331,-156.0497825,19.7494263,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113309_HAW,26.97318403,9.721426492,"(5,10]",-156.0533308,19.74957741,2015/11/13,1938.7,35,47.5,40,12.5,52.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45331,-156.0497825,19.7494263,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Hawaii,,20151113310_HAW,26.19767144,9.485050255,"(5,10]",-156.0546375,19.74853696,2015/11/13,1877.8,32.5,37.5,25,37.5,62.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,45330,-156.0587965,19.7494263,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118101_OAH,12.1138294,5.192295201,"(5,10]",-157.8598618,21.28778938,2015/11/18,2199.3,7.5,82,15.5,2.5,18,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5180,-157.8615962,21.28371268,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118102_OAH,11.61019356,5.038786997,"(5,10]",-157.8579347,21.28693287,2015/11/18,2363.5,10,83,15.5,1.5,17,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5180,-157.8615962,21.28371268,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118103_OAH,11.59760805,5.034950934,"(5,10]",-157.8560409,21.28591544,2015/11/18,2264.9,5,78,20.5,1.5,22,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5181,-157.8525822,21.28371268,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118104_OAH,10.67897285,4.754950925,"[0,5]",-157.8541421,21.28522532,2015/11/18,2258.6,6.5,82,18,0,18,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5181,-157.8525822,21.28371268,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118105_OAH,12.11659465,5.193138049,"(5,10]",-157.8530205,21.28405169,2015/11/18,2084.8,10,77,20.5,2.5,23,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5181,-157.8525822,21.28371268,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118106_OAH,12.93525851,5.442666794,"(5,10]",-157.8506549,21.28303584,2015/11/18,793.5,7.5,76,22.5,1.5,24,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5181,-157.8525822,21.28371268,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118107_OAH,12.87266522,5.423588359,"(5,10]",-157.8495694,21.28197728,2015/11/18,2460.7,10,80,17.5,2.5,20,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5181,-157.8525822,21.28371268,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118108_OAH,18.45568995,7.125294297,"(5,10]",-157.8477449,21.28108472,2015/11/18,1983.7,15,78,20,2,22,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5182,-157.8435682,21.28371268,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118109_OAH,14.54292767,5.932684354,"(5,10]",-157.8454928,21.27997104,2015/11/18,3428.7,15,82.5,17.5,0,17.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5182,-157.8435682,21.28371268,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118110_OAH,9.471978072,4.387058916,"[0,5]",-157.8434441,21.27826182,2015/11/18,2292.6,10,81,15.5,3.5,19,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5417,-157.8435682,21.27468747,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118201_OAH,12.67006999,5.361837333,"(5,10]",-157.8032971,21.2518701,2015/11/18,2146.8,2,86,12.5,1.5,14,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,6126,-157.8075122,21.24761183,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118202_OAH,12.21721723,5.223807812,"(5,10]",-157.8011372,21.25223295,2015/11/18,2469.9,4,68.5,25,6.5,31.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5892,-157.7984982,21.25663704,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118203_OAH,14.88665275,6.037451758,"(5,10]",-157.7990306,21.25256461,2015/11/18,2310.6,3.5,77,20,3,23,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5892,-157.7984982,21.25663704,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118204_OAH,14.62295625,5.957077065,"(5,10]",-157.7974109,21.25385227,2015/11/18,2223.3,1,87,12.5,0.5,13,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5892,-157.7984982,21.25663704,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118205_OAH,11.97676718,5.150518636,"(5,10]",-157.7955564,21.25339629,2015/11/18,2289,3.5,79.5,20,0.5,20.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5892,-157.7984982,21.25663704,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118206_OAH,14.50385281,5.920774336,"(5,10]",-157.793654,21.25359716,2015/11/18,2231.3,5,79.5,20,0.5,20.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5893,-157.7894842,21.25663704,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118207_OAH,18.32928755,7.086766845,"(5,10]",-157.7916161,21.25382664,2015/11/18,2344.5,3,79.5,20,0.5,20.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5893,-157.7894842,21.25663704,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118208_OAH,18.03776006,6.997909266,"(5,10]",-157.7903794,21.25562942,2015/11/18,2377.8,2.5,78,21.5,0.5,22,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5893,-157.7894842,21.25663704,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118209_OAH,11.28337934,4.939174023,"[0,5]",-157.788637,21.25681619,2015/11/18,2245.1,6.5,81,17.5,1.5,19,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5893,-157.7894842,21.25663704,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118210_OAH,12.3689035,5.270041787,"(5,10]",-157.7866947,21.25773202,2015/11/18,2313.9,5,70,20,10,30,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,5893,-157.7894842,21.25663704,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118301_OAH,11.40316379,4.975684323,"[0,5]",-157.928193,21.29914673,2015/11/18,2187.7,45,75,25,0,25,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4703,-157.9246942,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118302_OAH,15.08426627,6.097684359,"(5,10]",-157.9269981,21.29810617,2015/11/18,2085.9,32.5,79.5,17.5,3,20.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4703,-157.9246942,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118303_OAH,12.02313031,5.164650118,"(5,10]",-157.9250136,21.2979507,2015/11/18,2152,27.5,80,20,0,20,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4703,-157.9246942,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118304_OAH,12.32742822,5.257400121,"(5,10]",-157.9230394,21.29741412,2015/11/18,2178.4,15,84.5,15,0.5,15.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4703,-157.9246942,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118305_OAH,13.35212403,5.569727404,"(5,10]",-157.9212742,21.29643965,2015/11/18,2217.5,27.5,86.5,12.5,1,13.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4938,-157.9246942,21.2927379,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118306_OAH,14.24157963,5.840833471,"(5,10]",-157.9191543,21.29594343,2015/11/18,2358.8,40,85,15,0,15,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4939,-157.9156802,21.2927379,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118307_OAH,17.13898665,6.723963131,"(5,10]",-157.9169955,21.29524312,2015/11/18,2591.5,35,84.9,15,0.1,15.1,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4939,-157.9156802,21.2927379,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118308_OAH,14.99527607,6.070560146,"(5,10]",-157.9144355,21.29482253,2015/11/18,2848.6,30,89.5,10,0.5,10.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4939,-157.9156802,21.2927379,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118309_OAH,13.12635555,5.500913172,"(5,10]",-157.9124875,21.29384175,2015/11/18,2198.4,17.5,87,12.5,0.5,13,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4939,-157.9156802,21.2927379,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118310_OAH,13.6318902,5.655000133,"(5,10]",-157.9112279,21.29441315,2015/11/18,2023.2,27.5,95,5,0,5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4939,-157.9156802,21.2927379,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118401_OAH,16.70158471,6.59064302,"(5,10]",-157.9472292,21.30184692,2015/11/18,2068.3,22.5,82,17.5,0.5,18,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4701,-157.9427222,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118402_OAH,18.12757838,7.02528589,"(5,10]",-157.9453328,21.30243529,2015/11/18,2145.7,10,87,12.5,0.5,13,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4701,-157.9427222,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118403_OAH,14.62151085,5.956636507,"(5,10]",-157.9433772,21.30283312,2015/11/18,2082.6,12.5,87,12.5,0.5,13,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4701,-157.9427222,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118404_OAH,17.39747431,6.80275017,"(5,10]",-157.9415035,21.30306893,2015/11/18,1972.3,3,89,10.5,0.5,11,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4701,-157.9427222,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118405_OAH,9.448968331,4.380045547,"[0,5]",-157.9397066,21.30296025,2015/11/18,1903.9,7.5,92,7.5,0.5,8,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4701,-157.9427222,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118406_OAH,9.303149904,4.335600091,"[0,5]",-157.9378497,21.30299179,2015/11/18,2064.6,3,87,12.5,0.5,13,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4702,-157.9337082,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118407_OAH,5.326834317,3.1236191,"[0,5]",-157.9359917,21.30260756,2015/11/18,2066.6,7.5,72.5,25,2.5,27.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4702,-157.9337082,21.30176311,,,,,,,
NOAA_MHI_2015,NOAA-CREP,CREP-TOW,Oahu,,20151118408_OAH,5.80724303,3.270047676,"[0,5]",-157.9344693,21.30168694,2015/11/18,1808.6,5,77.5,20,2.5,22.5,10/5/2016,NOAA-CREP,NOAA CREP,NOAA CREP,"Noah Pomeroy, Thomas Oliver",Troy Kanemura,Towboard Survey,4702,-157.9337082,21.30176311,,,,,,,
