,Island,Depth_ft,Taxon,SST,Wave_energy
532,Oahu,13.0,PMEA,2.562075561,26371.0
533,Oahu,16.0,PMEA,2.562075561,26371.0
534,Oahu,13.0,PMEA,2.562075561,26371.0
535,Oahu,16.0,PMEA,2.562075561,26371.0
536,Oahu,13.0,PMEA,2.562075561,26371.0
537,Oahu,16.0,PMEA,2.562075561,26371.0
538,Oahu,13.0,PMEA,2.562075561,26371.0
539,Oahu,16.0,PMEA,2.562075561,26371.0
540,Oahu,13.0,PMEA,2.562075561,26371.0
541,Oahu,16.0,PMEA,2.562075561,26371.0
542,Oahu,11.0,PMEA,2.550188784,12388.0
543,Oahu,10.0,PMEA,2.550188784,12388.0
544,Oahu,13.0,PMEA,2.550188784,12388.0
545,Oahu,11.0,PMEA,2.550188784,12388.0
546,Oahu,10.0,PMEA,2.550188784,12388.0
547,Oahu,13.0,PMEA,2.550188784,12388.0
548,Oahu,11.0,PMEA,2.550188784,12388.0
549,Oahu,10.0,PMEA,2.550188784,12388.0
550,Oahu,13.0,PMEA,2.550188784,12388.0
551,Oahu,11.0,PMEA,2.550188784,12388.0
552,Oahu,10.0,PMEA,2.550188784,12388.0
553,Oahu,13.0,PMEA,2.550188784,12388.0
554,Oahu,11.0,PMEA,2.550188784,12388.0
555,Oahu,10.0,PMEA,2.550188784,12388.0
556,Oahu,13.0,PMEA,2.550188784,12388.0
557,Oahu,8.0,PMEA,2.537767308,10621.5
558,Oahu,10.0,PMEA,2.537767308,10621.5
559,Oahu,11.0,PMEA,2.537767308,10621.5
560,Oahu,8.0,PMEA,2.537767308,10621.5
561,Oahu,10.0,PMEA,2.537767308,10621.5
562,Oahu,11.0,PMEA,2.537767308,10621.5
563,Oahu,8.0,PMEA,2.537767308,10621.5
564,Oahu,10.0,PMEA,2.537767308,10621.5
565,Oahu,11.0,PMEA,2.537767308,10621.5
566,Oahu,8.0,PMEA,2.537767308,10621.5
567,Oahu,10.0,PMEA,2.537767308,10621.5
568,Oahu,11.0,PMEA,2.537767308,10621.5
569,Oahu,8.0,PMEA,2.537767308,10621.5
570,Oahu,10.0,PMEA,2.537767308,10621.5
571,Oahu,11.0,PMEA,2.537767308,10621.5
572,Oahu,5.9,PLOB,2.509245423,97345.5
573,Oahu,5.9,PLOB,2.509245423,97345.5
574,Oahu,5.9,PLOB,2.509245423,97345.5
575,Oahu,5.9,PLOB,2.509245423,97345.5
576,Oahu,5.9,PLOB,2.509245423,97345.5
577,Oahu,6.9,PLOB,2.528301959,90214.5
578,Oahu,6.9,PLOB,2.528301959,90214.5
579,Oahu,6.9,PLOB,2.528301959,90214.5
580,Oahu,6.9,PLOB,2.528301959,90214.5
581,Oahu,6.9,PLOB,2.528301959,90214.5
582,Oahu,7.9,PLOB,2.528301959,90214.5
583,Oahu,7.9,PLOB,2.528301959,90214.5
584,Oahu,7.9,PLOB,2.528301959,90214.5
585,Oahu,7.9,PLOB,2.528301959,90214.5
586,Oahu,7.9,PLOB,2.528301959,90214.5
587,Oahu,4.9,PLUT,2.545471731,
588,Oahu,4.9,PLUT,2.545471731,
589,Oahu,4.9,PLUT,2.545471731,
590,Oahu,4.9,PLUT,2.545471731,
591,Oahu,4.9,PLUT,2.545471731,
592,Oahu,3.3,MCAP,2.545471731,
593,Oahu,3.3,MCAP,2.545471731,
594,Oahu,3.3,MCAP,2.545471731,
595,Oahu,3.0,PLOB,2.545471731,
596,Oahu,3.3,MCAP,2.545471731,
597,Oahu,3.0,PLOB,2.545471731,
598,Oahu,3.3,MCAP,2.545471731,
599,Oahu,3.0,PLOB,2.545471731,
600,Oahu,3.0,PLOB,2.545471731,
601,Oahu,3.0,PLOB,2.545471731,
602,Oahu,6.9,PLUT,2.509245423,
603,Oahu,6.9,PLUT,2.509245423,
604,Oahu,6.9,PLUT,2.509245423,
605,Oahu,6.9,PLUT,2.509245423,
606,Oahu,6.9,PLUT,2.509245423,
607,Oahu,6.9,PLUT,2.509245423,
608,Oahu,6.9,PLUT,2.509245423,
609,Oahu,6.9,PLUT,2.509245423,
610,Oahu,6.9,PLUT,2.509245423,
611,Oahu,6.9,PLUT,2.509245423,
612,Oahu,2.0,PLUT,2.589245274,6405.5
613,Oahu,2.0,PLUT,2.589245274,6405.5
614,Oahu,2.0,PLUT,2.589245274,6405.5
615,Oahu,2.0,PLUT,2.589245274,6405.5
616,Oahu,2.0,PLUT,2.589245274,6405.5
617,Oahu,2.0,PLUT,2.589245274,6405.5
618,Oahu,2.0,PLUT,2.589245274,6405.5
619,Oahu,2.0,PLUT,2.589245274,6405.5
620,Oahu,2.0,PLUT,2.589245274,6405.5
621,Oahu,2.0,PLUT,2.589245274,6405.5
622,Oahu,2.0,PLOB,2.589245274,6405.5
623,Oahu,2.0,PLOB,2.589245274,6405.5
624,Oahu,2.0,PLOB,2.589245274,6405.5
625,Oahu,2.0,PLOB,2.589245274,6405.5
626,Oahu,2.0,PLOB,2.589245274,6405.5
627,Oahu,2.0,PLOB,2.589245274,6405.5
628,Oahu,2.0,PLOB,2.589245274,6405.5
629,Oahu,2.0,PLOB,2.589245274,6405.5
630,Oahu,2.0,PLOB,2.589245274,6405.5
631,Oahu,2.0,PLOB,2.589245274,6405.5
632,Oahu,2.0,PLOB,2.589245274,6405.5
633,Oahu,2.0,PLOB,2.589245274,6405.5
634,Oahu,2.0,PLOB,2.589245274,6405.5
635,Oahu,2.0,PLOB,2.589245274,6405.5
636,Oahu,11.8,PLOB,2.56094346,41993.0
637,Oahu,11.8,PLOB,2.56094346,41993.0
638,Oahu,11.8,PLOB,2.56094346,41993.0
639,Oahu,11.8,PLOB,2.56094346,41993.0
640,Oahu,11.8,PLOB,2.56094346,41993.0
641,Oahu,7.9,PMEA,2.56094346,41993.0
642,Oahu,7.9,PMEA,2.56094346,41993.0
643,Oahu,7.9,PMEA,2.56094346,41993.0
644,Oahu,7.9,PMEA,2.56094346,41993.0
645,Oahu,7.9,PMEA,2.56094346,41993.0
646,Oahu,19.7,PLOB,2.56094346,41993.0
647,Oahu,19.7,PLOB,2.56094346,41993.0
648,Oahu,19.7,PLOB,2.56094346,41993.0
649,Oahu,19.7,PLOB,2.56094346,41993.0
650,Oahu,19.7,PLOB,2.56094346,41993.0
651,Oahu,14.8,MCAP,2.56094346,41993.0
652,Oahu,14.8,MCAP,2.56094346,41993.0
653,Oahu,14.8,MCAP,2.56094346,41993.0
654,Oahu,14.8,MCAP,2.56094346,41993.0
655,Oahu,14.8,MCAP,2.56094346,41993.0
656,Oahu,6.9,PLUT,2.525660317,41429.075
657,Oahu,6.9,PLUT,2.525660317,41429.075
658,Oahu,6.9,PLUT,2.525660317,41429.075
659,Oahu,6.9,PLUT,2.525660317,41429.075
660,Oahu,6.9,PLUT,2.525660317,41429.075
661,Oahu,6.6,PLUT,2.517169772,
662,Oahu,6.6,PLUT,2.517169772,
663,Oahu,6.6,PLUT,2.517169772,
664,Oahu,6.6,PLUT,2.517169772,
665,Oahu,6.6,PLUT,2.517169772,
666,Oahu,6.6,PLUT,2.517169772,
667,Oahu,6.6,PLUT,2.517169772,
668,Oahu,6.6,PLUT,2.517169772,
669,Oahu,6.6,PLUT,2.517169772,
670,Oahu,6.6,PLUT,2.517169772,
671,Oahu,5.9,MCAP,2.517169772,
672,Oahu,5.9,MCAP,2.517169772,
673,Oahu,5.9,MCAP,2.517169772,
674,Oahu,5.9,MCAP,2.517169772,
675,Oahu,7.9,PLUT,2.517169772,
676,Oahu,5.9,MCAP,2.517169772,
677,Oahu,7.9,PLUT,2.517169772,
678,Oahu,7.9,PLUT,2.517169772,
679,Oahu,8.9,PLUT,2.517169772,
680,Oahu,7.9,PLUT,2.517169772,
681,Oahu,8.9,PLUT,2.517169772,
682,Oahu,7.9,PLUT,2.517169772,
683,Oahu,8.9,PLUT,2.517169772,
684,Oahu,8.9,PLUT,2.517169772,
685,Oahu,8.9,PLUT,2.517169772,
686,Oahu,8.9,PLUT,2.517169772,
687,Oahu,8.9,PLUT,,
688,Oahu,8.9,PLUT,2.517169772,
689,Oahu,8.9,PLUT,2.517169772,
690,Oahu,8.9,PLUT,2.517169772,
691,Oahu,6.9,PLOB,2.528301959,90214.5
692,Oahu,6.9,PLOB,2.528301959,90214.5
693,Oahu,6.9,PLOB,2.528301959,90214.5
694,Oahu,6.9,PLOB,2.528301959,90214.5
695,Oahu,6.9,PLOB,2.528301959,90214.5
696,Oahu,6.9,PLOB,2.528301959,90214.5
697,Oahu,6.9,PLOB,2.528301959,90214.5
698,Oahu,3.9,PLOB,2.509245423,97345.5
699,Oahu,6.9,PLOB,2.528301959,90214.5
700,Oahu,3.9,PLOB,2.509245423,97345.5
701,Oahu,6.9,PLOB,2.528301959,90214.5
702,Oahu,3.9,PLOB,2.509245423,97345.5
703,Oahu,6.9,PLOB,2.528301959,90214.5
704,Oahu,3.9,PLOB,2.509245423,97345.5
705,Oahu,3.9,PLOB,2.509245423,97345.5
706,Oahu,9.8,PMEA,2.560754668,19854.2619
707,Oahu,9.8,PMEA,2.560754668,19854.2619
708,Oahu,9.8,PMEA,2.560754668,19854.2619
709,Oahu,9.8,PMEA,2.560754668,19854.2619
710,Oahu,9.8,PMEA,2.560754668,19854.2619
711,Oahu,10.8,PLOB,2.560754668,19854.2619
712,Oahu,10.8,PLOB,2.560754668,19854.2619
713,Oahu,10.8,PLOB,2.560754668,19854.2619
714,Oahu,10.8,PLOB,2.560754668,19854.2619
715,Oahu,10.8,PLOB,2.560754668,19854.2619
716,Oahu,7.9,PLOB,2.525660317,57667.025
717,Oahu,7.9,PLOB,2.525660317,57667.025
718,Oahu,7.9,PLOB,2.525660317,57667.025
719,Oahu,7.9,PLOB,2.525660317,57667.025
720,Oahu,7.9,PLOB,2.525660317,57667.025
721,Oahu,6.9,PLOB,2.525660317,57667.025
722,Oahu,6.9,PLOB,2.525660317,57667.025
723,Oahu,6.9,PLOB,2.525660317,57667.025
724,Oahu,6.9,PLOB,2.525660317,57667.025
725,Oahu,6.9,PLOB,2.525660317,57667.025
726,Oahu,7.9,PLUT,2.545471731,38671.5
727,Oahu,7.9,PLUT,2.545471731,38671.5
728,Oahu,6.6,PLUT,2.545471731,38671.5
729,Oahu,6.6,PLUT,2.545471731,38671.5
730,Oahu,6.6,PLUT,2.545471731,38671.5
731,Oahu,6.6,PLUT,2.545471731,38671.5
732,Oahu,6.6,PLUT,2.560754668,19854.2619
733,Oahu,6.9,PLUT,2.545471731,38671.5
734,Oahu,6.9,PLUT,2.545471731,38671.5
735,Oahu,6.9,PLUT,2.545471731,38671.5
736,Oahu,7.9,PLUT,2.545471731,38671.5
737,Oahu,6.9,PLUT,2.545471731,38671.5
738,Oahu,7.9,PLUT,2.545471731,38671.5
739,Oahu,6.9,PLUT,2.545471731,38671.5
740,Oahu,7.9,PLUT,2.545471731,38671.5
741,Oahu,8.9,PLOB,2.528301959,91195.0
742,Oahu,8.9,PLOB,2.528301959,91195.0
743,Oahu,8.9,PLOB,2.528301959,91195.0
744,Oahu,8.9,PLOB,2.528301959,91195.0
745,Oahu,8.9,PLOB,2.528301959,91195.0
746,Oahu,3.9,PLOB,2.528301959,91195.0
747,Oahu,3.9,PLOB,2.528301959,91195.0
748,Oahu,3.9,PLOB,2.528301959,91195.0
749,Oahu,3.9,PLOB,2.528301959,91195.0
750,Oahu,3.9,PLOB,2.528301959,91195.0
751,Oahu,9.8,PLUT,2.525660317,41429.075
752,Oahu,9.8,PLUT,2.525660317,41429.075
753,Oahu,9.8,PLUT,2.525660317,41429.075
754,Oahu,9.8,PLUT,2.525660317,41429.075
755,Oahu,9.8,PLUT,2.525660317,41429.075
756,Oahu,7.9,PLUT,2.525660317,41429.075
757,Oahu,7.9,PLUT,2.525660317,41429.075
758,Oahu,7.9,PLUT,2.525660317,41429.075
759,Oahu,7.9,PLUT,2.525660317,41429.075
760,Oahu,7.9,PLUT,2.525660317,41429.075
761,Oahu,9.8,PLUT,2.525660317,41429.075
762,Oahu,9.8,PLUT,2.525660317,41429.075
763,Oahu,9.8,PLUT,2.525660317,41429.075
764,Oahu,9.8,PLUT,2.525660317,41429.075
765,Oahu,9.8,PLUT,2.525660317,41429.075
766,Oahu,11.8,PLUT,2.560754668,19854.2619
767,Oahu,11.8,PLUT,2.560754668,19854.2619
768,Oahu,11.8,PLUT,2.560754668,19854.2619
769,Oahu,11.8,PLUT,2.560754668,19854.2619
770,Oahu,11.8,PLUT,2.560754668,19854.2619
771,Oahu,14.8,PLOB,2.560754668,19854.2619
772,Oahu,14.8,PLOB,2.560754668,19854.2619
773,Oahu,14.8,PLOB,2.560754668,19854.2619
774,Oahu,14.8,PLOB,2.560754668,19854.2619
775,Oahu,14.8,PLOB,2.560754668,19854.2619
776,Oahu,7.9,PMEA,2.589245274,6405.5
777,Oahu,7.9,PMEA,2.589245274,6405.5
778,Oahu,7.9,PMEA,2.589245274,6405.5
779,Oahu,6.6,PMEA,2.589245274,6405.5
780,Oahu,6.6,PMEA,2.589245274,6405.5
781,Oahu,6.6,PMEA,2.589245274,6405.5
782,Oahu,6.6,PMEA,2.589245274,6405.5
783,Oahu,6.6,PMEA,2.589245274,6405.5
784,Oahu,7.9,PMEA,2.589245274,6405.5
785,Oahu,7.9,PMEA,2.589245274,6405.5
786,Oahu,7.9,PMEA,2.589245274,6405.5
787,Oahu,7.9,PMEA,2.589245274,6405.5
788,Oahu,7.9,PMEA,2.589245274,6405.5
789,Oahu,7.9,PMEA,2.589245274,6405.5
790,Oahu,7.9,PMEA,2.589245274,6405.5
791,Oahu,9.8,PMEA,2.589245274,6405.5
792,Oahu,9.8,PMEA,2.589245274,6405.5
793,Oahu,9.8,PMEA,2.589245274,6405.5
794,Oahu,9.8,PMEA,2.589245274,6405.5
795,Oahu,9.8,PMEA,2.589245274,6405.5
796,Oahu,5.9,PLOB,2.528301959,84917.0
797,Oahu,5.9,PLOB,2.528301959,84917.0
798,Oahu,5.9,PLOB,2.528301959,84917.0
799,Oahu,5.9,PLOB,2.528301959,84917.0
800,Oahu,5.9,PLOB,2.528301959,84917.0
801,Oahu,6.6,PLOB,2.528301959,84917.0
802,Oahu,6.6,PLOB,2.528301959,84917.0
803,Oahu,6.6,PLOB,2.528301959,84917.0
804,Oahu,6.6,PLOB,2.528301959,84917.0
805,Oahu,6.6,PLOB,2.528301959,84917.0
806,Oahu,4.9,PLOB,2.558301782,6408.790984
807,Oahu,4.9,PLOB,2.558301782,6408.790984
808,Oahu,4.9,PLOB,2.558301782,6408.790984
809,Oahu,4.9,PLOB,2.558301782,6408.790984
810,Oahu,4.9,PLOB,2.558301782,6408.790984
811,Oahu,4.1,PLOB,2.558301782,6408.790984
812,Oahu,4.1,PLOB,2.558301782,6408.790984
813,Oahu,4.1,PLOB,2.558301782,6408.790984
814,Oahu,4.1,PLOB,2.558301782,6408.790984
815,Oahu,4.1,PLOB,2.558301782,6408.790984
816,Oahu,4.1,PLOB,2.558301782,6408.790984
817,Oahu,4.1,PLOB,2.558301782,6408.790984
818,Oahu,4.1,PLOB,2.558301782,6408.790984
819,Oahu,4.1,PLOB,2.558301782,6408.790984
820,Oahu,4.1,PLOB,2.558301782,6408.790984
821,Oahu,4.9,PLOB,2.558301782,6408.790984
822,Oahu,4.9,PLOB,2.558301782,6408.790984
823,Oahu,4.9,PLOB,2.558301782,6408.790984
824,Oahu,4.9,PLOB,2.558301782,6408.790984
825,Oahu,4.9,PLOB,2.558301782,6408.790984
826,Oahu,3.3,PLOB,2.558301782,6408.790984
827,Oahu,3.3,PLOB,2.558301782,6408.790984
828,Oahu,3.3,PLOB,2.558301782,6408.790984
829,Oahu,3.3,PLOB,2.558301782,6408.790984
830,Oahu,3.3,PLOB,2.558301782,6408.790984
831,Oahu,4.3,PLOB,2.558301782,6408.790984
832,Oahu,4.3,PLOB,2.558301782,6408.790984
833,Oahu,4.3,PLOB,2.558301782,6408.790984
834,Oahu,4.3,PLOB,2.558301782,6408.790984
835,Oahu,4.3,PLOB,2.558301782,6408.790984
836,Oahu,2.3,PLOB,2.558301782,6408.790984
837,Oahu,2.3,PLOB,2.558301782,6408.790984
838,Oahu,2.3,PLOB,2.558301782,6408.790984
839,Oahu,2.3,PLOB,2.558301782,6408.790984
840,Oahu,2.3,PLOB,2.558301782,6408.790984
841,Oahu,3.3,PLOB,2.558301782,6408.790984
842,Oahu,3.3,PLOB,2.558301782,6408.790984
843,Oahu,3.9,PLOB,2.558301782,6408.790984
844,Oahu,3.3,PLOB,2.558301782,6408.790984
845,Oahu,3.9,PLOB,2.558301782,6408.790984
846,Oahu,3.3,PLOB,2.558301782,6408.790984
847,Oahu,3.9,PLOB,2.558301782,6408.790984
848,Oahu,3.3,PLOB,2.558301782,6408.790984
849,Oahu,3.9,PLOB,2.558301782,6408.790984
850,Oahu,3.9,PLOB,2.558301782,6408.790984
851,Oahu,3.3,PLOB,2.558301782,6408.790984
852,Oahu,3.3,PLOB,2.558301782,6408.790984
853,Oahu,3.3,PLOB,2.558301782,6408.790984
854,Oahu,3.3,PLOB,2.558301782,6408.790984
855,Oahu,3.3,PLOB,2.558301782,6408.790984
856,Oahu,2.0,PLOB,2.558301782,6408.790984
857,Oahu,2.0,PLOB,2.558301782,6408.790984
858,Oahu,2.0,PLOB,2.558301782,6408.790984
859,Oahu,2.0,PLOB,2.558301782,6408.790984
860,Oahu,2.0,PLOB,2.558301782,6408.790984
861,Oahu,2.0,PLOB,2.558301782,6408.790984
862,Oahu,2.0,PLOB,2.558301782,6408.790984
863,Oahu,2.0,PLOB,2.558301782,6408.790984
864,Oahu,2.0,PLOB,2.558301782,6408.790984
865,Oahu,2.0,PLOB,2.558301782,6408.790984
866,Kauai,3.0,MCAP,2.755115297,
867,Kauai,3.0,MCAP,2.755115297,
868,Kauai,3.0,MCAP,2.755115297,
869,Kauai,3.0,MCAP,2.755115297,
870,Kauai,3.0,MCAP,2.755115297,
871,Kauai,3.0,MCAP,2.755115297,
872,Kauai,3.0,MCAP,2.755115297,
873,Kauai,3.0,MCAP,2.755115297,
874,Kauai,3.0,MCAP,2.755115297,
875,Kauai,3.0,MCAP,2.755115297,
876,Kauai,5.0,MCAP,2.737169842,152606.5
877,Kauai,5.0,MCAP,2.737169842,152606.5
878,Kauai,5.0,MCAP,2.737169842,152606.5
879,Kauai,5.0,MCAP,2.737169842,152606.5
880,Kauai,5.0,MCAP,2.737169842,152606.5
881,Kauai,5.0,MCAP,2.737169842,152606.5
882,Kauai,5.0,MCAP,2.737169842,152606.5
883,Kauai,5.0,MCAP,2.737169842,152606.5
884,Kauai,5.0,MCAP,2.737169842,152606.5
885,Kauai,5.0,MCAP,2.737169842,152606.5
886,Kauai,7.5,MCAP,2.737169842,
887,Kauai,7.5,MCAP,2.737169842,
888,Kauai,7.5,MCAP,2.737169842,
889,Kauai,7.5,MCAP,2.737169842,
890,Kauai,7.5,MCAP,2.737169842,
891,Kauai,4.0,PDAM,2.737169842,
892,Kauai,4.0,PDAM,2.737169842,
893,Kauai,4.0,PDAM,2.737169842,
894,Kauai,4.0,PDAM,2.737169842,
895,Kauai,4.0,PDAM,2.737169842,
896,Kauai,5.0,CAGA,2.737169842,
897,Kauai,5.0,CAGA,2.737169842,
898,Kauai,5.0,CAGA,2.737169842,
899,Kauai,5.0,CAGA,2.737169842,
900,Kauai,5.0,CAGA,2.737169842,
901,Kauai,7.0,MCAP,2.755115297,
902,Kauai,7.0,MCAP,2.755115297,
903,Kauai,7.0,MCAP,2.755115297,
904,Kauai,7.0,MCAP,2.755115297,
905,Kauai,7.0,MCAP,2.755115297,
906,Kauai,3.0,MCAP,2.755115297,
907,Kauai,3.0,MCAP,2.755115297,
908,Kauai,3.0,MCAP,2.755115297,
909,Kauai,3.0,MCAP,2.755115297,
910,Kauai,3.0,MCAP,2.755115297,
911,Kauai,7.0,MCAP,2.755115297,
912,Kauai,7.0,MCAP,2.755115297,
913,Kauai,7.0,MCAP,2.755115297,
914,Kauai,7.0,MCAP,2.755115297,
915,Kauai,7.0,MCAP,2.755115297,
916,Kauai,5.0,PCOM,2.755115297,
917,Kauai,5.0,PCOM,2.755115297,
918,Kauai,5.0,PCOM,2.755115297,
919,Kauai,5.0,PCOM,2.755115297,
920,Kauai,5.0,PCOM,2.755115297,
921,Kauai,6.0,PLOB,2.755115297,
922,Kauai,6.0,PLOB,2.755115297,
923,Kauai,6.0,PLOB,2.755115297,
924,Kauai,6.0,PLOB,2.755115297,
925,Kauai,6.0,PLOB,2.755115297,
926,Kauai,5.0,PLOB,2.755115297,
927,Kauai,5.0,PLOB,2.755115297,
928,Kauai,5.0,PLOB,2.755115297,
929,Kauai,5.0,PLOB,2.755115297,
930,Kauai,5.0,PLOB,2.755115297,
931,Kauai,5.5,PLOB,2.755115297,
932,Kauai,5.5,PLOB,2.755115297,
933,Kauai,5.5,PLOB,2.755115297,
934,Kauai,5.5,PLOB,2.755115297,
935,Kauai,5.5,PLOB,2.755115297,
936,Kauai,25.0,PCOM,2.730566025,6433.6
937,Kauai,25.0,PCOM,2.730566025,6433.6
938,Kauai,25.0,PCOM,2.730566025,6433.6
939,Kauai,25.0,PCOM,2.730566025,6433.6
940,Kauai,25.0,PCOM,2.730566025,6433.6
941,Kauai,33.0,PCOM,2.730566025,6433.6
942,Kauai,33.0,PCOM,2.730566025,6433.6
943,Kauai,33.0,PCOM,2.730566025,6433.6
944,Kauai,33.0,PCOM,2.730566025,6433.6
945,Kauai,33.0,PCOM,2.730566025,6433.6
946,Kauai,37.0,PMEA,2.730566025,6433.6
947,Kauai,37.0,PMEA,2.730566025,6433.6
948,Kauai,37.0,PMEA,2.730566025,6433.6
949,Kauai,37.0,PMEA,2.730566025,6433.6
950,Kauai,37.0,PMEA,2.730566025,6433.6
951,Kauai,35.0,PMEA,2.730566025,6433.6
952,Kauai,35.0,PMEA,2.730566025,6433.6
953,Kauai,35.0,PMEA,2.730566025,6433.6
954,Kauai,35.0,PMEA,2.730566025,6433.6
955,Kauai,35.0,PMEA,2.730566025,6433.6
956,Kauai,25.0,PMEA,2.730566025,6433.6
957,Kauai,25.0,PMEA,2.730566025,6433.6
958,Kauai,25.0,PMEA,2.730566025,6433.6
959,Kauai,25.0,PMEA,2.730566025,6433.6
960,Kauai,25.0,PMEA,2.730566025,6433.6
961,Kauai,34.0,PMEA,2.730566025,6433.6
962,Kauai,34.0,PMEA,2.730566025,6433.6
963,Kauai,34.0,PMEA,2.730566025,6433.6
964,Kauai,34.0,PMEA,2.730566025,6433.6
965,Kauai,34.0,PMEA,2.730566025,6433.6
966,Kauai,30.0,PMEA,2.730566025,6433.6
967,Kauai,30.0,PMEA,2.730566025,6433.6
968,Kauai,30.0,PMEA,2.730566025,6433.6
969,Kauai,30.0,PMEA,2.730566025,6433.6
970,Kauai,30.0,PMEA,2.730566025,6433.6
971,Kauai,30.0,PMEA,2.730566025,6433.6
972,Kauai,30.0,PMEA,2.730566025,6433.6
973,Kauai,30.0,PMEA,2.730566025,6433.6
974,Kauai,30.0,PMEA,2.730566025,6433.6
975,Kauai,30.0,PMEA,2.730566025,6433.6
976,Kauai,22.0,PMEA,2.730566025,6433.6
977,Kauai,22.0,PMEA,2.730566025,6433.6
978,Kauai,22.0,PMEA,2.730566025,6433.6
979,Kauai,22.0,PMEA,2.730566025,6433.6
980,Kauai,22.0,PMEA,2.730566025,6433.6
981,Kauai,35.0,PMEA,2.730566025,6433.6
982,Kauai,35.0,PMEA,2.730566025,6433.6
983,Kauai,35.0,PMEA,2.730566025,6433.6
984,Kauai,35.0,PMEA,2.730566025,6433.6
985,Kauai,35.0,PMEA,2.730566025,6433.6
986,Kauai,32.0,PMEA,2.730566025,6433.6
987,Kauai,32.0,PMEA,2.730566025,6433.6
988,Kauai,32.0,PMEA,2.730566025,6433.6
989,Kauai,32.0,PMEA,2.730566025,6433.6
990,Kauai,32.0,PMEA,2.730566025,6433.6
991,Kauai,40.0,PMEA,2.730566025,6433.6
992,Kauai,40.0,PMEA,2.730566025,6433.6
993,Kauai,40.0,PMEA,2.730566025,6433.6
994,Kauai,40.0,PMEA,2.730566025,6433.6
995,Kauai,40.0,PMEA,2.730566025,6433.6
996,Kauai,22.0,PMEA,2.730566025,6433.6
997,Kauai,22.0,PMEA,2.730566025,6433.6
998,Kauai,22.0,PMEA,2.730566025,6433.6
999,Kauai,22.0,PMEA,2.730566025,6433.6
1000,Kauai,22.0,PMEA,2.730566025,6433.6
1001,Kauai,29.0,PMEA,2.730566025,6433.6
1002,Kauai,29.0,PMEA,2.730566025,6433.6
1003,Kauai,29.0,PMEA,2.730566025,6433.6
1004,Kauai,29.0,PMEA,2.730566025,6433.6
1005,Kauai,29.0,PMEA,2.730566025,6433.6
1006,Kauai,16.0,PMEA,2.730566025,6433.6
1007,Kauai,16.0,PMEA,2.730566025,6433.6
1008,Kauai,16.0,PMEA,2.730566025,6433.6
1009,Kauai,16.0,PMEA,2.730566025,6433.6
1010,Kauai,16.0,PMEA,2.730566025,6433.6
1011,Kauai,16.0,PMEA,2.730566025,6433.6
1012,Kauai,16.0,PMEA,2.730566025,6433.6
1013,Kauai,16.0,PMEA,2.730566025,6433.6
1014,Kauai,16.0,PMEA,2.730566025,6433.6
1015,Kauai,16.0,PMEA,2.730566025,6433.6
1016,Kauai,16.0,PMEA,2.730566025,6433.6
1017,Kauai,16.0,PMEA,2.730566025,6433.6
1018,Kauai,16.0,PMEA,2.730566025,6433.6
1019,Kauai,16.0,PMEA,2.730566025,6433.6
1020,Kauai,16.0,PMEA,2.730566025,6433.6
1021,Kauai,15.0,PMEA,2.730566025,6433.6
1022,Kauai,15.0,PMEA,2.730566025,6433.6
1023,Kauai,15.0,PMEA,2.730566025,6433.6
1024,Kauai,15.0,PMEA,2.730566025,6433.6
1025,Kauai,15.0,PMEA,2.730566025,6433.6
1026,Kauai,15.0,PMEA,2.730566025,6433.6
1027,Kauai,15.0,PMEA,2.730566025,6433.6
1028,Kauai,15.0,PMEA,2.730566025,6433.6
1029,Kauai,15.0,PMEA,2.730566025,6433.6
1030,Kauai,15.0,PMEA,2.730566025,6433.6
1031,Kauai,15.0,PLOB,2.730566025,6433.6
1032,Kauai,15.0,PLOB,2.730566025,6433.6
1033,Kauai,15.0,PLOB,2.730566025,6433.6
1034,Kauai,15.0,PLOB,2.730566025,6433.6
1035,Kauai,15.0,PLOB,2.730566025,6433.6
1036,Kauai,10.0,PLOB,2.730566025,6442.0
1037,Kauai,10.0,PLOB,2.730566025,6442.0
1038,Kauai,10.0,PLOB,2.730566025,6442.0
1039,Kauai,10.0,PLOB,2.730566025,6442.0
1040,Kauai,10.0,PLOB,2.730566025,6442.0
1041,Kauai,10.0,PLOB,2.730566025,6442.0
1042,Kauai,10.0,PLOB,2.730566025,6442.0
1043,Kauai,10.0,PLOB,2.730566025,6442.0
1044,Kauai,10.0,PLOB,2.730566025,6442.0
1045,Kauai,10.0,PLOB,2.730566025,6442.0
1046,Kauai,4.0,PLOB,2.732641508,147679.0
1047,Kauai,4.0,PLOB,2.732641508,147679.0
1048,Kauai,4.0,PLOB,2.732641508,147679.0
1049,Kauai,4.0,PLOB,2.732641508,147679.0
1050,Kauai,4.0,PLOB,2.732641508,147679.0
1051,Kauai,4.0,PLOB,2.732641508,147679.0
1052,Kauai,4.0,PLOB,2.732641508,147679.0
1053,Kauai,4.0,PLOB,2.732641508,147679.0
1054,Kauai,4.0,PLOB,2.732641508,147679.0
1055,Kauai,4.0,PLOB,2.732641508,147679.0
1056,Kauai,4.0,PLOB,2.732641508,147679.0
1057,Kauai,4.0,PLOB,2.732641508,147679.0
1058,Kauai,4.0,PLOB,2.732641508,147679.0
1059,Kauai,4.0,PLOB,2.732641508,147679.0
1060,Kauai,4.0,PLOB,2.732641508,147679.0
